GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000165512	10	45495923	45500774	22	7	455258	-0.20135	0.57979	ZNF22
ENSG00000256574	10	45798102	45811056	68	9	455258	-0.65169	0.7427	OR13A1
ENSG00000012779	10	45869661	45941561	315	38	455258	0.26328	0.39617	ALOX5
ENSG00000165406	10	45950035	46090354	571	16	455258	-1.1614	0.87725	MARCH8
ENSG00000172671	10	46111043	46168228	211	14	455258	0.32671	0.37195	ZFAND4
ENSG00000172661	10	46222648	46288409	66	7	455258	0.90404	0.18299	FAM21C
ENSG00000188234	10	46321042	46349323	4	2	455258	-2.1667	0.98487	AGAP4
ENSG00000204179	10	46549955	46641045	4	2	455258	-1.1025	0.86487	PTPN20A
ENSG00000204176	10	46955444	46971400	5	3	455258	0.22611	0.41056	SYT15
ENSG00000204175	10	46994087	47005643	8	3	455258	1.6822	0.046262	GPRIN2
ENSG00000204174	10	47083534	47088320	3	1	455258	0.59515	0.27587	NPY4R
ENSG00000150165	10	47157983	47174093	3	1	455258	-0.50912	0.69466	ANXA8L1
ENSG00000198250	10	47657581	47701443	255	28	455258	2.3386	0.0096782	ANTXRL
ENSG00000186807	10	47746936	47763041	4	2	455258	1.048	0.14732	ANXA8L2
ENSG00000215033	10	47746962	47770871	4	2	455258	1.048	0.14732	AL603965.1
ENSG00000152726	10	47894023	47949412	5	2	455258	0.042821	0.48292	FAM21B
ENSG00000072444	10	48001603	48055018	10	4	455258	-0.98687	0.83815	ASAH2C
ENSG00000165388	10	48355024	48373866	47	16	455258	1.5409	0.06167	ZNF488
ENSG00000107618	10	48381487	48390991	14	7	455258	0.23451	0.4073	RBP3
ENSG00000128802	10	48413092	48416853	9	5	455258	-0.035471	0.51415	GDF2
ENSG00000107623	10	48425815	48438976	49	14	455258	0.32471	0.3727	GDF10
ENSG00000183675	10	48736874	48827966	4	2	455258	0.90694	0.18222	PTPN20B
ENSG00000188279	10	49199649	49207818	13	3	455258	0.73376	0.23155	FAM25C
ENSG00000170324	10	49364601	49482941	285	30	455258	0.60924	0.27118	FRMPD2
ENSG00000107643	10	49514698	49647403	394	30	455258	1.4451	0.074209	MAPK8
ENSG00000128805	10	49654077	49864310	958	89	455258	0.92904	0.17643	ARHGAP22
ENSG00000128815	10	49892921	50191001	1231	96	455258	1.496	0.06733	WDFY4
ENSG00000165383	10	50117528	50143242	167	27	455258	1.8933	0.029161	LRRC18
ENSG00000165633	10	50222290	50323554	503	29	455258	-0.56452	0.7138	VSTM4
ENSG00000172538	10	50339199	50342053	17	5	455258	0.16934	0.43276	FAM170B
ENSG00000204161	10	50362773	50396630	183	39	455258	0.20956	0.417	C10orf128
ENSG00000177354	10	50507187	50535537	115	25	455258	-0.07277	0.52901	C10orf71
ENSG00000165606	10	50572237	50603497	114	16	455258	-0.60396	0.72707	DRGX
ENSG00000225830	10	50663414	50747584	257	31	455258	0.26043	0.39727	ERCC6
ENSG00000243251	10	50723151	50747086	98	24	455258	0.29755	0.38302	PGBD3
ENSG00000258838	10	50723247	50747584	100	24	455258	0.24027	0.40506	ERCC6-PGBD3
ENSG00000070748	10	50817141	50901925	305	47	455258	-1.8055	0.9645	CHAT
ENSG00000187714	10	50818347	50820765	4	2	455258	-0.89604	0.81488	SLC18A3
ENSG00000178645	10	50887697	50918307	157	20	455258	-1.3308	0.90837	C10orf53
ENSG00000197444	10	50942689	50970425	104	16	455258	-1.0235	0.84697	OGDHL
ENSG00000227345	10	51026325	51130715	158	16	455258	0.62001	0.26763	PARG
ENSG00000174194	10	51224681	51371321	5	3	455258	-0.45196	0.67435	AGAP8
ENSG00000204152	10	51371390	51387768	2	1	455258	-1.8196	0.96559	TIMM23B
ENSG00000204169	10	51464162	51486327	17	6	455258	1.8234	0.034124	AGAP7
ENSG00000138294	10	51549498	51562517	33	5	455258	-0.45685	0.67611	MSMB
ENSG00000138293	10	51565108	51590734	40	11	455258	-0.66176	0.74594	NCOA4
ENSG00000138297	10	51592080	51623365	8	4	455258	-0.40482	0.6572	TIMM23
ENSG00000204149	10	51748078	51770259	25	7	455258	-0.96366	0.83239	AGAP6
ENSG00000099290	10	51827648	51893269	30	7	455258	0.72103	0.23544	FAM21A
ENSG00000188611	10	51942538	52008370	63	10	455258	0.67919	0.24851	ASAH2
ENSG00000198964	10	52065360	52384923	1122	53	455258	-1.7456	0.95956	SGMS1
ENSG00000269165	10	52094298	52095876	4	2	455258	1.6004	0.05476	AC069547.1
ENSG00000269700	10	52152766	52154321	6	3	455258	-0.78108	0.78262	AC069547.2
ENSG00000204147	10	52499078	52576255	254	16	455258	-0.17856	0.57086	ASAH2B
ENSG00000148584	10	52559169	52645435	190	41	455258	0.09741	0.4612	A1CF
ENSG00000185532	10	52750945	54058110	5838	273	455258	-0.27525	0.60844	PRKG1
ENSG00000177613	10	53455247	53459355	15	4	455258	0.77117	0.2203	CSTF2T
ENSG00000107984	10	54074056	54077802	9	3	455258	0.28031	0.38962	DKK1
ENSG00000165471	10	54525140	54531460	34	10	455258	-0.19713	0.57814	MBL2
ENSG00000150275	10	55562531	57387702	8647	255	455258	-0.13109	0.55215	PCDH15
ENSG00000249860	10	57358750	57360488	11	5	455258	-0.79344	0.78624	MTRNR2L5
ENSG00000122952	10	58116989	58121036	13	5	455258	1.2247	0.11034	ZWINT
ENSG00000151151	10	59951278	60027694	377	14	455258	3.1754	0.00074812	IPMK
ENSG00000122873	10	60028818	60049346	85	10	455258	3.3258	0.00044084	CISD1
ENSG00000072401	10	60094735	60130513	95	20	455258	0.74546	0.228	UBE2D1
ENSG00000108064	10	60144782	60158981	51	12	455258	1.2017	0.11474	TFAM
ENSG00000122870	10	60272900	60591195	800	44	455258	1.1443	0.12624	BICC1
ENSG00000165443	10	60936350	61007534	224	22	455258	-0.42052	0.66295	PHYHIPL
ENSG00000148541	10	61005890	61122939	370	41	455258	-0.5759	0.71766	FAM13C
ENSG00000165449	10	61410523	61495760	337	43	455258	-0.35946	0.64037	SLC16A9
ENSG00000108091	10	61548521	61666414	539	31	455258	1.8801	0.030046	CCDC6
ENSG00000235931	10	61715188	61720671	28	7	455258	3.4091	0.00032594	C10orf40
ENSG00000151150	10	61786056	62493248	3056	109	455258	1.0392	0.14937	ANK3
ENSG00000170312	10	62538089	62554610	73	11	455258	0.12319	0.45098	CDK1
ENSG00000072422	10	62629196	62761198	343	37	455258	-0.92657	0.82293	RHOBTB1
ENSG00000196932	10	63166401	63213208	198	35	455258	1.1198	0.13141	TMEM26
ENSG00000183346	10	63422719	63526524	472	35	455258	0.20236	0.41982	C10orf107
ENSG00000150347	10	63661059	63856703	622	86	455258	0.6425	0.26027	ARID5B
ENSG00000182010	10	63942794	64028466	287	20	455258	0.78224	0.21704	RTKN2
ENSG00000138311	10	64133951	64431771	1168	100	455258	0.66322	0.25359	ZNF365
ENSG00000181915	10	64564516	64568238	8	3	455258	0.20446	0.419	ADO
ENSG00000122877	10	64571756	64679660	471	40	455258	0.14055	0.44411	EGR2
ENSG00000148572	10	64893050	64914783	56	13	455258	0.61486	0.26932	NRBF2
ENSG00000171988	10	64926981	65225722	979	38	455258	0.41464	0.3392	JMJD1C
ENSG00000165476	10	65281123	65384883	337	29	455258	-0.29698	0.61676	REEP3
ENSG00000183230	10	67672276	69455927	8693	237	455258	-0.3335	0.63062	CTNNA3
ENSG00000198739	10	68685764	68859588	666	55	455258	-0.20083	0.57958	LRRTM3
ENSG00000108176	10	69556427	69597924	92	19	455258	-0.76262	0.77715	DNAJC12
ENSG00000096717	10	69644427	69678147	117	17	455258	-0.8648	0.80643	SIRT1
ENSG00000148634	10	69681665	69835105	378	29	455258	-0.56852	0.71516	HERC4
ENSG00000138347	10	69865912	69971774	531	40	455258	-0.91554	0.82004	MYPN
ENSG00000179774	10	69990386	69991871	5	2	455258	0.81942	0.20627	ATOH7
ENSG00000108187	10	70042417	70092806	207	14	455258	-1.0579	0.85495	PBLD
ENSG00000096746	10	70090931	70102948	31	7	455258	-0.10211	0.54067	HNRNPH3
ENSG00000204130	10	70100864	70167051	184	15	455258	-0.11268	0.54486	RUFY2
ENSG00000138346	10	70173821	70231879	258	18	455258	-1.2175	0.88829	DNA2
ENSG00000122912	10	70237756	70287231	229	18	455258	-0.6274	0.7348	SLC25A16
ENSG00000138336	10	70320413	70454239	537	21	455258	0.46108	0.32237	TET1
ENSG00000060339	10	70480769	70552134	206	26	455258	-0.53615	0.70407	CCAR1
ENSG00000165730	10	70587298	70655188	268	30	455258	-0.48248	0.68527	STOX1
ENSG00000107625	10	70661034	70706603	199	30	455258	0.050064	0.48004	DDX50
ENSG00000165732	10	70715884	70744829	91	23	455258	-0.16439	0.56529	DDX21
ENSG00000198954	10	70748487	70776738	117	22	455258	0.86101	0.19462	KIAA1279
ENSG00000122862	10	70847862	70864567	54	11	455258	0.82914	0.20351	SRGN
ENSG00000122958	10	70883268	70932617	256	19	455258	0.83127	0.20291	VPS26A
ENSG00000156502	10	70939988	70968855	135	19	455258	1.0073	0.1569	SUPV3L1
ENSG00000156510	10	70980059	71027315	209	40	455258	1.1733	0.12033	HKDC1
ENSG00000156515	10	71029740	71161638	607	75	455258	0.18901	0.42504	HK1
ENSG00000075073	10	71163659	71176623	80	10	455258	-0.40797	0.65835	TACR2
ENSG00000099282	10	71211229	71267425	334	24	455258	-0.15578	0.5619	TSPAN15
ENSG00000122859	10	71331454	71332994	6	2	455258	1.4961	0.067317	NEUROG3
ENSG00000171224	10	71390007	71393352	23	6	455258	-0.78335	0.78329	C10orf35
ENSG00000235645	10	71444655	71452208	43	9	455258	1.0401	0.14915	RP11-242G20.1
ENSG00000197467	10	71561644	71724031	896	131	455258	-2.021	0.97836	COL13A1
ENSG00000099284	10	71812552	71872036	225	37	455258	-0.48414	0.68586	H2AFY2
ENSG00000042286	10	71857979	71892690	142	35	455258	-1.6511	0.95064	AIFM2
ENSG00000156521	10	71897737	71906432	47	11	455258	1.9704	0.024398	TYSND1
ENSG00000079332	10	71907045	71930279	103	17	455258	2.3322	0.0098445	SAR1A
ENSG00000180817	10	71962586	71993667	137	20	455258	1.4659	0.071344	PPA1
ENSG00000148734	10	72007085	72043432	154	31	455258	2.2337	0.012752	NPFFR1
ENSG00000172731	10	72058729	72142382	412	41	455258	1.8759	0.030334	LRRC20
ENSG00000148730	10	72164135	72188374	63	15	455258	1.2052	0.11407	EIF4EBP2
ENSG00000156574	10	72192071	72207707	44	9	455258	0.83699	0.2013	NODAL
ENSG00000197604	10	72194585	72196314	5	2	455258	0.34706	0.36427	AC022532.1
ENSG00000107719	10	72238577	72328205	496	54	455258	1.8177	0.034557	PALD1
ENSG00000180644	10	72357104	72362531	21	9	455258	-0.34962	0.63669	PRF1
ENSG00000138316	10	72432559	72522197	559	59	455258	1.9699	0.024424	ADAMTS14
ENSG00000166220	10	72530995	72545157	88	26	455258	0.95223	0.17049	TBATA
ENSG00000166224	10	72575717	72640930	256	28	455258	1.4776	0.069758	SGPL1
ENSG00000166228	10	72642037	72648541	24	10	455258	1.2105	0.11304	PCBD1
ENSG00000107731	10	72972327	73062621	414	59	455258	-0.70599	0.7599	UNC5B
ENSG00000198246	10	73079015	73123142	200	33	455258	0.94929	0.17124	SLC29A3
ENSG00000107736	10	73156691	73575702	2015	192	455258	0.42568	0.33517	CDH23
ENSG00000214688	10	73471458	73497581	84	18	455258	0.79597	0.21303	C10orf105
ENSG00000107738	10	73507316	73533255	128	36	455258	0.86465	0.19361	C10orf54
ENSG00000197746	10	73576055	73611126	171	31	455258	1.1978	0.11551	PSAP
ENSG00000122863	10	73724123	73773322	209	25	455258	-0.019971	0.50797	CHST3
ENSG00000107742	10	73818793	73848790	116	17	455258	-0.79584	0.78694	SPOCK2
ENSG00000138303	10	73856278	73976892	322	32	455258	-0.53269	0.70288	ASCC1
ENSG00000166295	10	73975787	73995618	59	9	455258	-0.4717	0.68143	ANAPC16
ENSG00000168209	10	74033678	74035794	7	4	455258	0.28841	0.38652	DDIT4
ENSG00000148719	10	74092588	74114988	87	7	455258	-0.13271	0.55279	DNAJB12
ENSG00000107745	10	74127098	74385899	598	19	455258	-0.3518	0.6375	MICU1
ENSG00000156026	10	74451889	74647452	266	21	455258	-0.71197	0.76176	MCU
ENSG00000138315	10	74653339	74692791	53	11	455258	-1.1219	0.86904	OIT3
ENSG00000138308	10	74694928	74714536	28	14	455258	-0.44045	0.67019	PLA2G12B
ENSG00000122884	10	74766975	74856732	249	13	455258	0.026027	0.48962	P4HA1
ENSG00000166321	10	74870217	74891586	64	4	455258	0.29857	0.38264	NUDT13
ENSG00000122882	10	74889913	74928813	130	5	455258	0.21164	0.41619	ECD
ENSG00000138286	10	74927924	75004262	209	7	455258	-0.054346	0.52167	FAM149B1
ENSG00000213551	10	74943120	75008620	174	6	455258	-0.12592	0.5501	DNAJC9
ENSG00000182180	10	75006510	75012451	22	3	455258	0.11933	0.45251	MRPS16
ENSG00000156042	10	75013517	75118617	365	6	455258	-0.19232	0.57626	TTC18
ENSG00000138279	10	75134859	75173834	117	8	455258	0.30815	0.37898	ANXA7
ENSG00000166343	10	75183339	75193319	32	2	455258	0.92017	0.17874	MSS51
ENSG00000107758	10	75196186	75255782	177	7	455258	0.65246	0.25705	PPP3CB
ENSG00000166348	10	75257296	75385711	290	13	455258	-0.0058856	0.50235	USP54
ENSG00000177791	10	75391412	75401515	18	5	455258	1.3583	0.087188	MYOZ1
ENSG00000166317	10	75404639	75423561	50	6	455258	1.072	0.14185	SYNPO2L
ENSG00000172650	10	75434033	75457639	12	4	455258	1.1271	0.12985	AGAP5
ENSG00000176986	10	75504120	75531919	41	7	455258	1.2981	0.097129	SEC24C
ENSG00000196968	10	75532049	75540009	13	3	455258	1.6262	0.051956	FUT11
ENSG00000172586	10	75541805	75543410	1	1	455258	-0.35178	0.6375	CHCHD1
ENSG00000214655	10	75545340	75561551	11	5	455258	1.3627	0.086487	ZSWIM8
ENSG00000272916	10	75556272	75571409	21	6	455258	1.7507	0.039996	RP11-574K11.31
ENSG00000166507	10	75561669	75571589	14	5	455258	1.6439	0.050099	NDST2
ENSG00000148660	10	75572259	75634343	109	15	455258	0.92502	0.17748	CAMK2G
ENSG00000122861	10	75668935	75677255	22	6	455258	-1.1758	0.88016	PLAU
ENSG00000222047	10	75669727	75682535	36	9	455258	-0.83477	0.79808	C10orf55
ENSG00000035403	10	75757872	75879918	305	27	455258	0.80221	0.21122	VCL
ENSG00000185009	10	75881524	75910821	69	10	455258	1.436	0.075503	AP3M1
ENSG00000156110	10	75910960	76469061	1326	35	455258	1.3665	0.08589	ADK
ENSG00000156650	10	76585340	76792380	372	27	455258	0.6257	0.26576	KAT6B
ENSG00000188716	10	76797594	76818272	72	17	455258	0.7211	0.23542	DUPD1
ENSG00000079393	10	76854192	76868979	55	14	455258	0.21655	0.41428	DUSP13
ENSG00000156671	10	76859344	76941881	217	26	455258	-0.076153	0.53035	SAMD8
ENSG00000165637	10	76969912	76991206	59	15	455258	-0.83735	0.7988	VDAC2
ENSG00000165644	10	76993727	76995788	2	1	455258	-1.2133	0.88749	COMTD1
ENSG00000165655	10	77157588	77161664	5	3	455258	0.65345	0.25673	ZNF503
ENSG00000148655	10	77360998	78319925	2769	191	455258	1.0133	0.15547	C10orf11
ENSG00000156113	10	78629359	79398353	2964	216	455258	-1.2916	0.90174	KCNMA1
ENSG00000151208	10	79550549	79686378	576	28	455258	-0.32438	0.62718	DLG5
ENSG00000204049	10	79626633	79629368	9	4	455258	0.25163	0.40066	AL391421.1
ENSG00000148606	10	79734907	79789303	130	20	455258	0.89659	0.18497	POLR3A
ENSG00000138326	10	79793518	79816570	65	14	455258	-0.9175	0.82056	RPS24
ENSG00000108175	10	80828792	81076276	986	127	455258	0.12501	0.45026	ZMIZ1
ENSG00000108179	10	81107225	81115093	26	8	455258	-0.87871	0.81022	PPIF
ENSG00000165424	10	81142081	81205383	286	44	455258	-0.34388	0.63453	ZCCHC24
ENSG00000235705	10	81266126	81270678	17	6	455258	0.66643	0.25257	AL133481.1
ENSG00000253626	10	81272357	81276188	16	4	455258	0.10072	0.45989	EIF5AL1
ENSG00000185303	10	81315608	81320153	43	12	455258	0.7267	0.2337	SFTPA2
ENSG00000122852	10	81370695	81375196	37	9	455258	1.168	0.12141	SFTPA1
ENSG00000188199	10	81462983	81474437	2	1	455258	1.2344	0.10853	NUTM2B
ENSG00000228570	10	81601114	81610632	1	1	455258	0.17434	0.4308	NUTM2E
ENSG00000133661	10	81697496	81742370	275	14	455258	1.5279	0.063271	SFTPD
ENSG00000133678	10	81838402	81852313	63	13	455258	0.14107	0.44391	TMEM254
ENSG00000189129	10	81891438	81905115	86	16	455258	1.5694	0.058274	PLAC9
ENSG00000122359	10	81910645	81965328	238	26	455258	0.22943	0.40927	ANXA11
ENSG00000204038	10	82009466	82013395	31	6	455258	1.1377	0.12762	AL359195.1
ENSG00000151224	10	82031576	82049440	72	16	455258	3.4698	0.00026044	MAT1A
ENSG00000170788	10	82095861	82116511	70	17	455258	2.5955	0.004723	DYDC1
ENSG00000133665	10	82104501	82127829	108	16	455258	2.4184	0.0077948	DYDC2
ENSG00000122378	10	82167585	82192753	82	17	455258	2.0493	0.020217	FAM213A
ENSG00000108219	10	82213922	82292879	248	43	455258	3.4387	0.00029224	TSPAN14
ENSG00000178217	10	82297658	82406316	607	53	455258	3.0397	0.0011841	SH2D4B
ENSG00000185737	10	83635070	84746935	4109	216	455258	-1.0285	0.84814	NRG3
ENSG00000165678	10	85899196	85913001	53	13	455258	0.12436	0.45052	GHITM
ENSG00000188373	10	85933494	85945050	51	14	455258	-2.5211	0.99415	C10orf99
ENSG00000148600	10	85954410	85979377	115	23	455258	-1.5794	0.94288	CDHR1
ENSG00000204033	10	85980254	85985345	25	8	455258	-0.065267	0.52602	LRIT2
ENSG00000148602	10	85991349	86001217	50	10	455258	-0.73202	0.76792	LRIT1
ENSG00000148604	10	86004809	86019716	71	16	455258	0.78636	0.21583	RGR
ENSG00000107771	10	86088342	86278273	709	31	455258	0.23303	0.40787	CCSER2
ENSG00000182771	10	87359312	88126250	2978	174	455258	0.3504	0.36302	GRID1
ENSG00000062650	10	88195013	88281572	297	27	455258	0.43414	0.33209	WAPAL
ENSG00000122375	10	88414314	88426605	59	16	455258	-1.6439	0.9499	OPN4
ENSG00000122367	10	88428206	88495825	301	43	455258	-1.289	0.9013	LDB3
ENSG00000107779	10	88516407	88692595	599	33	455258	-0.92241	0.82184	BMPR1A
ENSG00000173269	10	88695297	88729238	126	21	455258	-0.27767	0.60937	MMRN2
ENSG00000173267	10	88718375	88723017	27	7	455258	-0.42662	0.66517	SNCG
ENSG00000148671	10	88727949	88743691	61	12	455258	-0.79523	0.78676	ADIRF
ENSG00000188100	10	88780063	88784487	24	5	455258	-0.74156	0.77082	FAM25A
ENSG00000148672	10	88810243	88854623	116	18	455258	-0.97506	0.83524	GLUD1
ENSG00000122376	10	88853918	88951225	254	17	455258	-0.60487	0.72737	FAM35A
ENSG00000184923	10	88985205	88996665	5	2	455258	0.50246	0.30767	NUTM2A
ENSG00000214562	10	89117425	89130452	4	2	455258	3.237	0.00060406	NUTM2D
ENSG00000107789	10	89264632	89313217	142	26	455258	-1.2119	0.88722	MINPP1
ENSG00000198682	10	89419370	89507462	351	40	455258	0.6389	0.26145	PAPSS2
ENSG00000138138	10	89511269	89601100	236	23	455258	-0.015238	0.50608	ATAD1
ENSG00000227268	10	89618918	89623194	5	2	455258	0.90986	0.18145	KLLN
ENSG00000171862	10	89622870	89731687	212	56	455258	1.5822	0.056797	PTEN
ENSG00000184719	10	90033621	90344287	1061	59	455258	-0.59206	0.72309	RNLS
ENSG00000204022	10	90346510	90366733	89	8	455258	-0.050947	0.52032	LIPJ
ENSG00000182333	10	90424198	90438571	51	15	455258	0.5532	0.29006	LIPF
ENSG00000204021	10	90484301	90512543	184	12	455258	0.84931	0.19785	LIPK
ENSG00000204020	10	90521163	90537999	103	23	455258	1.088	0.13829	LIPN
ENSG00000173239	10	90562487	90580303	64	19	455258	0.89063	0.18656	LIPM
ENSG00000152766	10	90581889	90611575	150	28	455258	1.0396	0.14926	ANKRD22
ENSG00000138134	10	90639491	90734910	377	35	455258	-0.23176	0.59164	STAMBPL1
ENSG00000107796	10	90694831	90751147	191	45	455258	-0.056918	0.52269	ACTA2
ENSG00000026103	10	90750414	90775542	117	16	455258	-0.24124	0.59532	FAS
ENSG00000138135	10	90965694	90967071	7	3	455258	-0.1497	0.5595	CH25H
ENSG00000107798	10	90973326	91174314	870	69	455258	0.67631	0.24942	LIPA
ENSG00000119922	10	91061712	91069033	23	11	455258	0.35896	0.35981	IFIT2
ENSG00000119917	10	91087651	91100728	106	14	455258	1.3452	0.089276	IFIT3
ENSG00000204010	10	91137813	91144962	29	9	455258	-0.0848	0.53379	IFIT1B
ENSG00000185745	10	91152303	91163745	38	12	455258	0.92014	0.17875	IFIT1
ENSG00000152778	10	91174343	91180758	36	12	455258	0.58463	0.2794	IFIT5
ENSG00000152779	10	91190051	91316398	478	59	455258	0.16393	0.43489	SLC16A12
ENSG00000152782	10	91342745	91405215	318	29	455258	-0.23381	0.59243	PANK1
ENSG00000138182	10	91461367	91534700	310	14	455258	-0.66211	0.74605	KIF20B
ENSG00000148680	10	92500578	92617671	449	36	455258	-0.616	0.73105	HTR7
ENSG00000148688	10	92631473	92668312	93	15	455258	-1.2132	0.88748	RPP30
ENSG00000148677	10	92671853	92681033	23	9	455258	-0.39477	0.6535	ANKRD1
ENSG00000180628	10	92979908	93044088	161	8	455258	1.3905	0.082184	PCGF5
ENSG00000165338	10	93170096	93274586	207	15	455258	-0.49822	0.69083	HECTD2
ENSG00000119938	10	93388199	93392811	8	5	455258	1.106	0.13437	PPP1R3C
ENSG00000107854	10	93558069	93625033	224	23	455258	-0.2303	0.59107	TNKS2
ENSG00000174721	10	93666346	93669240	8	3	455258	-1.1872	0.88243	FGFBP3
ENSG00000095564	10	93683526	93790082	244	22	455258	0.51567	0.30304	BTAF1
ENSG00000107864	10	93806449	94050844	450	30	455258	0.12133	0.45171	CPEB3
ENSG00000198060	10	94050920	94113721	118	17	455258	0.16139	0.43589	MARCH5
ENSG00000119912	10	94211441	94333833	386	38	455258	1.1141	0.13262	IDE
ENSG00000138160	10	94353043	94415150	308	23	455258	1.7608	0.039133	KIF11
ENSG00000152804	10	94447945	94455403	15	5	455258	1.7381	0.041098	HHEX
ENSG00000138190	10	94590935	94819250	743	41	455258	-1.1332	0.87143	EXOC6
ENSG00000187553	10	94821021	94828454	18	6	455258	0.054332	0.47834	CYP26C1
ENSG00000095596	10	94833232	94837647	8	3	455258	-0.8096	0.79092	CYP26A1
ENSG00000138119	10	95066186	95242074	929	74	455258	0.56675	0.28544	MYOF
ENSG00000138180	10	95256389	95288849	157	22	455258	0.3017	0.38144	CEP55
ENSG00000186188	10	95326422	95364237	179	28	455258	0.053969	0.47848	FFAR4
ENSG00000138207	10	95351444	95361501	58	8	455258	0.49662	0.30973	RBP4
ENSG00000095464	10	95372345	95425767	224	35	455258	-0.61067	0.72929	PDE6C
ENSG00000148690	10	95427640	95462329	132	15	455258	-0.28958	0.61393	FRA10AC1
ENSG00000108231	10	95517566	95557916	186	31	455258	-0.35756	0.63966	LGI1
ENSG00000176273	10	95653730	95715819	140	13	455258	-0.41256	0.66004	SLC35G1
ENSG00000138193	10	95753746	96092580	1051	78	455258	-0.097824	0.53896	PLCE1
ENSG00000173145	10	96075004	96122716	192	27	455258	-0.56077	0.71252	NOC3L
ENSG00000108239	10	96162261	96295687	394	36	455258	-1.1702	0.87905	TBC1D12
ENSG00000119969	10	96305547	96373662	236	27	455258	-0.29276	0.61515	HELLS
ENSG00000108242	10	96443251	96495947	263	20	455258	-1.1136	0.86727	CYP2C18
ENSG00000165841	10	96447911	96613017	746	28	455258	-0.61809	0.73174	CYP2C19
ENSG00000138109	10	96698415	96749147	263	24	455258	0.10924	0.4565	CYP2C9
ENSG00000138115	10	96796530	96829254	194	25	455258	-1.5586	0.94045	CYP2C8
ENSG00000173124	10	96953957	96988685	133	11	455258	-1.1358	0.87198	C10orf129
ENSG00000107438	10	96997329	97050781	211	31	455258	0.40465	0.34287	PDLIM1
ENSG00000095637	10	97071528	97321171	1117	88	455258	0.63671	0.26216	SORBS1
ENSG00000059573	10	97365696	97416463	237	32	455258	-1.2905	0.90156	ALDH18A1
